Year,Geography,Code,Name,4 - 12 years (%)
2005,wijken,NP,Noordelijke IJ-oevers-Oost,8.1
2005,wijken,NQ,Waterland,11.4
2005,wijken,SA,Driemond,10.6
2005,wijken,TA,Amstel III/Bullewijk,6.4
2005,wijken,TB,Venserpolder,10.9
2005,wijken,TC,Amsterdamse Poort e.o.,14
2005,wijken,TD,H-buurt,13.1
2005,wijken,TE,Ganzenhoef e.o.,14.9
2005,wijken,TF,Geerdinkhof/Kantershof,6.1
2005,wijken,TG,Bijlmermuseum,14.6
2005,wijken,TH,K-buurt,12.4
2005,wijken,TJ,Holendrecht,12.4
2005,wijken,TK,Nellestein,4.7
2005,wijken,TL,Reigersbos,9.2
2005,wijken,TM,Gein,11.9
2006,wijken,AA,Haarlemmerbuurt,5.8
2006,wijken,AB,Jordaan,4.8
2006,wijken,AC,Grachtengordel-West,3.9
2006,wijken,AD,Burgwallen-Nieuwe Zijde,1.9
2006,wijken,AE,Burgwallen-Oude Zijde,2.9
2006,wijken,AF,Nieuwmarkt/Lastage,5.3
2006,wijken,AG,Grachtengordel-Zuid,4.4
2006,wijken,AH,De Weteringschans,4.8
2006,wijken,AJ,Weesperbuurt/Plantage,4.7
2006,wijken,AK,Oostelijke Eilanden/Kadijken,7.3
2006,wijken,EA,Sloterdijk-West,6.3
2006,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,8.5
2006,wijken,EC,Houthavens,1.8
2006,wijken,ED,De Kolenkit,15.4
2006,wijken,EE,Landlust,9.4
2006,wijken,EF,Erasmuspark,8.2
2006,wijken,EG,Centrale Markt,14.7
2006,wijken,EH,Staatsliedenbuurt,7.6
2006,wijken,EJ,Frederik Hendrikbuurt,5.9
2006,wijken,EK,Van Galenbuurt,7.6
2006,wijken,EL,Geuzenbuurt,6.1
2006,wijken,EM,Hoofdweg e.o.,8.4
2006,wijken,EN,Chassébuurt,10.5
2006,wijken,EP,Bellamybuurt,5.6
2006,wijken,EQ,Da Costabuurt,5
2006,wijken,ER,Westindische Buurt,6.1
2006,wijken,ES,Van Lennepbuurt,5.5
2006,wijken,ET,Overtoomse Sluis,5.2
2006,wijken,EU,Helmersbuurt,6.3
2006,wijken,EV,Vondelparkbuurt,6.5
2006,wijken,FA,Sloterdijk Nieuw-West,4.5
2006,wijken,FB,Geuzenveld,12.8
2006,wijken,FC,Slotermeer-West,12.9
2006,wijken,FD,Slotermeer-Noordoost,11
2006,wijken,FE,Slotermeer-Zuidoost,8.7
2006,wijken,FF,Lutkemeer/Ookmeer,11.4
2006,wijken,FG,De Aker,14.5
2006,wijken,FH,De Punt,9.3
2006,wijken,FJ,Osdorp-Midden,12.5
2006,wijken,FK,Osdorp-Oost,8.2
2006,wijken,FL,Slotervaart-Noord,11.7
2006,wijken,FM,Overtoomse Veld,13.9
2006,wijken,FN,Slotervaart-Zuid,10.6
2006,wijken,FP,Westlandgracht,8
2006,wijken,FQ,Sloten/Nieuw-Sloten,13.6
2006,wijken,KA,Hoofddorppleinbuurt,5.6
2006,wijken,KB,Schinkelbuurt,4.4
2006,wijken,KC,Willemspark,8.6
2006,wijken,KD,Museumkwartier,7.4
2006,wijken,KE,Oude Pijp,4.7
2006,wijken,KF,Nieuwe Pijp,5
2006,wijken,KG,Zuid Pijp,8.2
2006,wijken,KH,Stadionbuurt,6.4
2006,wijken,KJ,Apollobuurt,9.5
2006,wijken,KK,Scheldebuurt,6.2
2006,wijken,KL,IJselbuurt,6.5
2006,wijken,KM,Rijnbuurt,5.6
2006,wijken,KN,Prinses Irenebuurt e.o.,7.6
2006,wijken,KP,Zuidas,1.1
2006,wijken,KQ,Buitenveldert-West,6.2
2006,wijken,KR,Buitenveldert-Oost,5.1
2006,wijken,MA,Oostelijk Havengebied,11.2
2006,wijken,MB,Weesperzijde,6.7
2006,wijken,MC,Oosterparkbuurt,8.2
2006,wijken,MD,Transvaalbuurt,10.8
2006,wijken,ME,Dapperbuurt,8.3
2006,wijken,MF,Indische Buurt-West,9.1
2006,wijken,MG,Indische Buurt-Oost,10.4
2006,wijken,MH,Zeeburgereiland/Bovendiep,5.4
2006,wijken,MJ,IJburg-West,14.5
2006,wijken,MK,IJburg-Oost,
2006,wijken,ML,IJburg-Zuid,
2006,wijken,MM,Frankendael,7.2
2006,wijken,MN,Middenmeer,10.8
2006,wijken,MP,Betondorp,5.5
2006,wijken,MQ,Omval/Overamstel,3.4
2006,wijken,NB,Noordelijke IJ-oevers-West,2.6
2006,wijken,NC,Tuindorp Oostzaan,8
2006,wijken,ND,Kadoelen,10.9
2006,wijken,NE,Banne Buiksloot,13
2006,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,12
2006,wijken,NG,Elzenhagen,15
2006,wijken,NH,Buikslotermeer,9.4
2006,wijken,NJ,Waterlandpleinbuurt,15.6
2006,wijken,NK,Volewijck,10.2
2006,wijken,NL,IJplein/Vogelbuurt,11
2006,wijken,NM,Tuindorp Buiksloot,7.3
2006,wijken,NN,Tuindorp Nieuwendam,8
2006,wijken,NP,Noordelijke IJ-oevers-Oost,6.2
2006,wijken,NQ,Waterland,11.7
2006,wijken,SA,Driemond,11.1
2006,wijken,TA,Amstel III/Bullewijk,5.1
2006,wijken,TB,Venserpolder,10.8
2006,wijken,TC,Amsterdamse Poort e.o.,13.8
2006,wijken,TD,H-buurt,13.3
2006,wijken,TE,Ganzenhoef e.o.,14.5
2006,wijken,TF,Geerdinkhof/Kantershof,6.5
2006,wijken,TG,Bijlmermuseum,15.3
2006,wijken,TH,K-buurt,12.2
2006,wijken,TJ,Holendrecht,12.2
2006,wijken,TK,Nellestein,5
2006,wijken,TL,Reigersbos,9.1
2006,wijken,TM,Gein,11.5
2007,wijken,AA,Haarlemmerbuurt,5.9
2007,wijken,AB,Jordaan,4.9
2007,wijken,AC,Grachtengordel-West,4
2007,wijken,AD,Burgwallen-Nieuwe Zijde,2.1
2007,wijken,AE,Burgwallen-Oude Zijde,3.1
2007,wijken,AF,Nieuwmarkt/Lastage,5.3
2007,wijken,AG,Grachtengordel-Zuid,4.7
2007,wijken,AH,De Weteringschans,4.7
2007,wijken,AJ,Weesperbuurt/Plantage,4.7
2007,wijken,AK,Oostelijke Eilanden/Kadijken,7.3
2007,wijken,EA,Sloterdijk-West,5.8
2007,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7.8
2007,wijken,EC,Houthavens,1.9
2007,wijken,ED,De Kolenkit,15.2
2007,wijken,EE,Landlust,9.6
2007,wijken,EF,Erasmuspark,7.8
2007,wijken,EG,Centrale Markt,14.3
2007,wijken,EH,Staatsliedenbuurt,7.8
2007,wijken,EJ,Frederik Hendrikbuurt,5.7
2007,wijken,EK,Van Galenbuurt,7.6
2007,wijken,EL,Geuzenbuurt,6.5
2007,wijken,EM,Hoofdweg e.o.,8.3
2007,wijken,EN,Chassébuurt,10
2007,wijken,EP,Bellamybuurt,5.4
2007,wijken,EQ,Da Costabuurt,5.1
2007,wijken,ER,Westindische Buurt,6.1
2007,wijken,ES,Van Lennepbuurt,5.6
2007,wijken,ET,Overtoomse Sluis,5
2007,wijken,EU,Helmersbuurt,6.3
2007,wijken,EV,Vondelparkbuurt,6.7
2007,wijken,FA,Sloterdijk Nieuw-West,5.1
2007,wijken,FB,Geuzenveld,12.6
2007,wijken,FC,Slotermeer-West,13
2007,wijken,FD,Slotermeer-Noordoost,11.2
2007,wijken,FE,Slotermeer-Zuidoost,8.9
2007,wijken,FF,Lutkemeer/Ookmeer,11.6
2007,wijken,FG,De Aker,14.5
2007,wijken,FH,De Punt,9.4
2007,wijken,FJ,Osdorp-Midden,12.6
2007,wijken,FK,Osdorp-Oost,8.2
2007,wijken,FL,Slotervaart-Noord,11.7
2007,wijken,FM,Overtoomse Veld,13.5
2007,wijken,FN,Slotervaart-Zuid,10.5
2007,wijken,FP,Westlandgracht,6.9
2007,wijken,FQ,Sloten/Nieuw-Sloten,12.6
2007,wijken,KA,Hoofddorppleinbuurt,5.6
2007,wijken,KB,Schinkelbuurt,4.7
2007,wijken,KC,Willemspark,8.5
2007,wijken,KD,Museumkwartier,7.7
2007,wijken,KE,Oude Pijp,4.9
2007,wijken,KF,Nieuwe Pijp,5.1
2007,wijken,KG,Zuid Pijp,8.2
2007,wijken,KH,Stadionbuurt,6.8
2007,wijken,KJ,Apollobuurt,9.7
2007,wijken,KK,Scheldebuurt,6.1
2007,wijken,KL,IJselbuurt,6.7
2007,wijken,KM,Rijnbuurt,5.7
2007,wijken,KN,Prinses Irenebuurt e.o.,7.9
2007,wijken,KP,Zuidas,3.6
2007,wijken,KQ,Buitenveldert-West,6.3
2007,wijken,KR,Buitenveldert-Oost,5.1
2007,wijken,MA,Oostelijk Havengebied,11.1
2007,wijken,MB,Weesperzijde,6.6
2007,wijken,MC,Oosterparkbuurt,7.8
2007,wijken,MD,Transvaalbuurt,10.6
2007,wijken,ME,Dapperbuurt,8.3
2007,wijken,MF,Indische Buurt-West,9.3
2007,wijken,MG,Indische Buurt-Oost,10.4
2007,wijken,MH,Zeeburgereiland/Bovendiep,4.6
2007,wijken,MJ,IJburg-West,16.2
2007,wijken,MK,IJburg-Oost,
2007,wijken,ML,IJburg-Zuid,
2007,wijken,MM,Frankendael,6.8
2007,wijken,MN,Middenmeer,10.9
2007,wijken,MP,Betondorp,5.3
2007,wijken,MQ,Omval/Overamstel,2.3
2007,wijken,NB,Noordelijke IJ-oevers-West,2.3
2007,wijken,NC,Tuindorp Oostzaan,8
2007,wijken,ND,Kadoelen,10.5
2007,wijken,NE,Banne Buiksloot,13.1
2007,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,12.8
2007,wijken,NG,Elzenhagen,15
2007,wijken,NH,Buikslotermeer,9.3
2007,wijken,NJ,Waterlandpleinbuurt,15.6
2007,wijken,NK,Volewijck,9.9
2007,wijken,NL,IJplein/Vogelbuurt,10.8
2007,wijken,NM,Tuindorp Buiksloot,7.2
2007,wijken,NN,Tuindorp Nieuwendam,8
2007,wijken,NP,Noordelijke IJ-oevers-Oost,8.8
2007,wijken,NQ,Waterland,11
2007,wijken,SA,Driemond,10.8
2007,wijken,TA,Amstel III/Bullewijk,6.2
2007,wijken,TB,Venserpolder,10
2007,wijken,TC,Amsterdamse Poort e.o.,13.1
2007,wijken,TD,H-buurt,13.5
2007,wijken,TE,Ganzenhoef e.o.,13.8
2007,wijken,TF,Geerdinkhof/Kantershof,6.8
2007,wijken,TG,Bijlmermuseum,14.9
2007,wijken,TH,K-buurt,13.2
2007,wijken,TJ,Holendrecht,12.2
2007,wijken,TK,Nellestein,4.8
2007,wijken,TL,Reigersbos,9.3
2007,wijken,TM,Gein,11.2
2008,wijken,AA,Haarlemmerbuurt,5.9
2008,wijken,AB,Jordaan,5
2008,wijken,AC,Grachtengordel-West,4.4
2008,wijken,AD,Burgwallen-Nieuwe Zijde,2.4
2008,wijken,AE,Burgwallen-Oude Zijde,2.9
2008,wijken,AF,Nieuwmarkt/Lastage,5.1
2008,wijken,AG,Grachtengordel-Zuid,5.1
2008,wijken,AH,De Weteringschans,4.8
2008,wijken,AJ,Weesperbuurt/Plantage,4.6
2008,wijken,AK,Oostelijke Eilanden/Kadijken,7.5
2008,wijken,EA,Sloterdijk-West,6.7
2008,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7.5
2008,wijken,EC,Houthavens,2
2008,wijken,ED,De Kolenkit,14.5
2008,wijken,EE,Landlust,9.6
2008,wijken,EF,Erasmuspark,7.6
2008,wijken,EG,Centrale Markt,12.8
2008,wijken,EH,Staatsliedenbuurt,7.8
2008,wijken,EJ,Frederik Hendrikbuurt,5.4
2008,wijken,EK,Van Galenbuurt,7.3
2008,wijken,EL,Geuzenbuurt,6.5
2008,wijken,EM,Hoofdweg e.o.,8.2
2008,wijken,EN,Chassébuurt,9.8
2008,wijken,EP,Bellamybuurt,5.7
2008,wijken,EQ,Da Costabuurt,5
2008,wijken,ER,Westindische Buurt,5.8
2008,wijken,ES,Van Lennepbuurt,5.6
2008,wijken,ET,Overtoomse Sluis,5.4
2008,wijken,EU,Helmersbuurt,6.6
2008,wijken,EV,Vondelparkbuurt,7.3
2008,wijken,FA,Sloterdijk Nieuw-West,2.7
2008,wijken,FB,Geuzenveld,12.6
2008,wijken,FC,Slotermeer-West,13
2008,wijken,FD,Slotermeer-Noordoost,11.5
2008,wijken,FE,Slotermeer-Zuidoost,8.9
2008,wijken,FF,Lutkemeer/Ookmeer,11.2
2008,wijken,FG,De Aker,14.3
2008,wijken,FH,De Punt,9.7
2008,wijken,FJ,Osdorp-Midden,12
2008,wijken,FK,Osdorp-Oost,7.9
2008,wijken,FL,Slotervaart-Noord,11.5
2008,wijken,FM,Overtoomse Veld,13.2
2008,wijken,FN,Slotervaart-Zuid,10.6
2008,wijken,FP,Westlandgracht,6.2
2008,wijken,FQ,Sloten/Nieuw-Sloten,12.2
2008,wijken,KA,Hoofddorppleinbuurt,5.5
2008,wijken,KB,Schinkelbuurt,5
2008,wijken,KC,Willemspark,9.1
2008,wijken,KD,Museumkwartier,7.8
2008,wijken,KE,Oude Pijp,4.9
2008,wijken,KF,Nieuwe Pijp,4.9
2008,wijken,KG,Zuid Pijp,8.2
2008,wijken,KH,Stadionbuurt,6.7
2008,wijken,KJ,Apollobuurt,9.9
2008,wijken,KK,Scheldebuurt,6.2
2008,wijken,KL,IJselbuurt,6.4
2008,wijken,KM,Rijnbuurt,5.7
2008,wijken,KN,Prinses Irenebuurt e.o.,7.7
2008,wijken,KP,Zuidas,4.2
2008,wijken,KQ,Buitenveldert-West,6.5
2008,wijken,KR,Buitenveldert-Oost,5.3
2008,wijken,MA,Oostelijk Havengebied,11
2008,wijken,MB,Weesperzijde,6.4
2008,wijken,MC,Oosterparkbuurt,7.5
2008,wijken,MD,Transvaalbuurt,10.1
2008,wijken,ME,Dapperbuurt,8.1
2008,wijken,MF,Indische Buurt-West,9
2008,wijken,MG,Indische Buurt-Oost,10.2
2008,wijken,MH,Zeeburgereiland/Bovendiep,4.5
2008,wijken,MJ,IJburg-West,18
2008,wijken,MK,IJburg-Oost,
2008,wijken,ML,IJburg-Zuid,16.7
2008,wijken,MM,Frankendael,6.5
2008,wijken,MN,Middenmeer,10.9
2008,wijken,MP,Betondorp,5.5
2008,wijken,MQ,Omval/Overamstel,2.2
2008,wijken,NB,Noordelijke IJ-oevers-West,1.6
2008,wijken,NC,Tuindorp Oostzaan,8.7
2008,wijken,ND,Kadoelen,10.6
2008,wijken,NE,Banne Buiksloot,13.1
2008,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,13.2
2008,wijken,NG,Elzenhagen,14.2
2008,wijken,NH,Buikslotermeer,9.2
2008,wijken,NJ,Waterlandpleinbuurt,15.2
2008,wijken,NK,Volewijck,9.4
2008,wijken,NL,IJplein/Vogelbuurt,10.9
2008,wijken,NM,Tuindorp Buiksloot,7.8
2008,wijken,NN,Tuindorp Nieuwendam,8.1
2008,wijken,NP,Noordelijke IJ-oevers-Oost,7.9
2008,wijken,NQ,Waterland,10.8
2008,wijken,SA,Driemond,11.2
2008,wijken,TA,Amstel III/Bullewijk,6.2
2008,wijken,TB,Venserpolder,9.3
2008,wijken,TC,Amsterdamse Poort e.o.,13.9
2008,wijken,TD,H-buurt,13.9
2008,wijken,TE,Ganzenhoef e.o.,12.6
2008,wijken,TF,Geerdinkhof/Kantershof,7
2008,wijken,TG,Bijlmermuseum,15
2008,wijken,TH,K-buurt,13.9
2008,wijken,TJ,Holendrecht,12.7
2008,wijken,TK,Nellestein,5.2
2008,wijken,TL,Reigersbos,9.4
2008,wijken,TM,Gein,11
2009,wijken,AA,Haarlemmerbuurt,6.3
2009,wijken,AB,Jordaan,5.2
2009,wijken,AC,Grachtengordel-West,4.9
2009,wijken,AD,Burgwallen-Nieuwe Zijde,2.5
2009,wijken,AE,Burgwallen-Oude Zijde,2.9
2009,wijken,AF,Nieuwmarkt/Lastage,4.9
2009,wijken,AG,Grachtengordel-Zuid,4.9
2009,wijken,AH,De Weteringschans,4.6
2009,wijken,AJ,Weesperbuurt/Plantage,4.6
2009,wijken,AK,Oostelijke Eilanden/Kadijken,7
2009,wijken,EA,Sloterdijk-West,4.9
2009,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7.3
2009,wijken,EC,Houthavens,1.8
2009,wijken,ED,De Kolenkit,14.4
2009,wijken,EE,Landlust,9.7
2009,wijken,EF,Erasmuspark,7.6
2009,wijken,EG,Centrale Markt,12.1
2009,wijken,EH,Staatsliedenbuurt,7.7
2009,wijken,EJ,Frederik Hendrikbuurt,5.1
2009,wijken,EK,Van Galenbuurt,7.1
2009,wijken,EL,Geuzenbuurt,6.3
2009,wijken,EM,Hoofdweg e.o.,8
2009,wijken,EN,Chassébuurt,9.9
2009,wijken,EP,Bellamybuurt,5.6
2009,wijken,EQ,Da Costabuurt,4.6
2009,wijken,ER,Westindische Buurt,5.5
2009,wijken,ES,Van Lennepbuurt,5.8
2009,wijken,ET,Overtoomse Sluis,5.8
2009,wijken,EU,Helmersbuurt,6.7
2009,wijken,EV,Vondelparkbuurt,7.7
2009,wijken,FA,Sloterdijk Nieuw-West,4.1
2009,wijken,FB,Geuzenveld,12.3
2009,wijken,FC,Slotermeer-West,13.3
2009,wijken,FD,Slotermeer-Noordoost,11.8
2009,wijken,FE,Slotermeer-Zuidoost,8.9
2009,wijken,FF,Lutkemeer/Ookmeer,10.4
2009,wijken,FG,De Aker,14.1
2009,wijken,FH,De Punt,10.6
2009,wijken,FJ,Osdorp-Midden,11.5
2009,wijken,FK,Osdorp-Oost,7.8
2009,wijken,FL,Slotervaart-Noord,11.2
2009,wijken,FM,Overtoomse Veld,12.6
2009,wijken,FN,Slotervaart-Zuid,11
2009,wijken,FP,Westlandgracht,6.3
2009,wijken,FQ,Sloten/Nieuw-Sloten,11.6
2009,wijken,KA,Hoofddorppleinbuurt,5.4
2009,wijken,KB,Schinkelbuurt,5.3
2009,wijken,KC,Willemspark,9.8
2009,wijken,KD,Museumkwartier,8
2009,wijken,KE,Oude Pijp,4.8
2009,wijken,KF,Nieuwe Pijp,4.8
2009,wijken,KG,Zuid Pijp,7.7
2009,wijken,KH,Stadionbuurt,6.1
2009,wijken,KJ,Apollobuurt,10.3
2009,wijken,KK,Scheldebuurt,6.4
2009,wijken,KL,IJselbuurt,6.7
2009,wijken,KM,Rijnbuurt,5.7
2009,wijken,KN,Prinses Irenebuurt e.o.,9.2
2009,wijken,KP,Zuidas,3
2009,wijken,KQ,Buitenveldert-West,6.7
2009,wijken,KR,Buitenveldert-Oost,5.2
2009,wijken,MA,Oostelijk Havengebied,11.5
2009,wijken,MB,Weesperzijde,6.3
2009,wijken,MC,Oosterparkbuurt,7.2
2009,wijken,MD,Transvaalbuurt,10.1
2009,wijken,ME,Dapperbuurt,8.5
2009,wijken,MF,Indische Buurt-West,9
2009,wijken,MG,Indische Buurt-Oost,10.4
2009,wijken,MH,Zeeburgereiland/Bovendiep,4.1
2009,wijken,MJ,IJburg-West,18.6
2009,wijken,MK,IJburg-Oost,
2009,wijken,ML,IJburg-Zuid,13.5
2009,wijken,MM,Frankendael,6.5
2009,wijken,MN,Middenmeer,10.1
2009,wijken,MP,Betondorp,5.7
2009,wijken,MQ,Omval/Overamstel,2.2
2009,wijken,NB,Noordelijke IJ-oevers-West,2
2009,wijken,NC,Tuindorp Oostzaan,8.9
2009,wijken,ND,Kadoelen,10.3
2009,wijken,NE,Banne Buiksloot,12.9
2009,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,14.1
2009,wijken,NG,Elzenhagen,13.9
2009,wijken,NH,Buikslotermeer,9.5
2009,wijken,NJ,Waterlandpleinbuurt,14.9
2009,wijken,NK,Volewijck,9.3
2009,wijken,NL,IJplein/Vogelbuurt,10.8
2009,wijken,NM,Tuindorp Buiksloot,8
2009,wijken,NN,Tuindorp Nieuwendam,7.8
2009,wijken,NP,Noordelijke IJ-oevers-Oost,7.4
2009,wijken,NQ,Waterland,11.5
2009,wijken,SA,Driemond,11.3
2009,wijken,TA,Amstel III/Bullewijk,3.9
2009,wijken,TB,Venserpolder,9
2009,wijken,TC,Amsterdamse Poort e.o.,13.7
2009,wijken,TD,H-buurt,13.9
2009,wijken,TE,Ganzenhoef e.o.,12.5
2009,wijken,TF,Geerdinkhof/Kantershof,7
2009,wijken,TG,Bijlmermuseum,14.7
2009,wijken,TH,K-buurt,13
2009,wijken,TJ,Holendrecht,13
2009,wijken,TK,Nellestein,5.4
2009,wijken,TL,Reigersbos,9.6
2009,wijken,TM,Gein,10.7
2010,wijken,AA,Haarlemmerbuurt,6.4
2010,wijken,AB,Jordaan,5
2010,wijken,AC,Grachtengordel-West,4.9
2010,wijken,AD,Burgwallen-Nieuwe Zijde,2.6
2010,wijken,AE,Burgwallen-Oude Zijde,3.3
2010,wijken,AF,Nieuwmarkt/Lastage,4.8
2010,wijken,AG,Grachtengordel-Zuid,5.4
2010,wijken,AH,De Weteringschans,4.8
2010,wijken,AJ,Weesperbuurt/Plantage,4.6
2010,wijken,AK,Oostelijke Eilanden/Kadijken,7.1
2010,wijken,EA,Sloterdijk-West,4.8
2010,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,7.1
2010,wijken,EC,Houthavens,1.9
2010,wijken,ED,De Kolenkit,14.1
2010,wijken,EE,Landlust,9.6
2010,wijken,EF,Erasmuspark,7.4
2010,wijken,EG,Centrale Markt,11.7
2010,wijken,EH,Staatsliedenbuurt,7.4
2010,wijken,EJ,Frederik Hendrikbuurt,5.2
2010,wijken,EK,Van Galenbuurt,7.2
2010,wijken,EL,Geuzenbuurt,6.3
2010,wijken,EM,Hoofdweg e.o.,7.8
2010,wijken,EN,Chassébuurt,9.7
2010,wijken,EP,Bellamybuurt,5
2010,wijken,EQ,Da Costabuurt,4.8
2010,wijken,ER,Westindische Buurt,5.6
2010,wijken,ES,Van Lennepbuurt,5.8
2010,wijken,ET,Overtoomse Sluis,5.4
2010,wijken,EU,Helmersbuurt,6.7
2010,wijken,EV,Vondelparkbuurt,8.3
2010,wijken,FA,Sloterdijk Nieuw-West,4.3
2010,wijken,FB,Geuzenveld,12.1
2010,wijken,FC,Slotermeer-West,13.3
2010,wijken,FD,Slotermeer-Noordoost,11.8
2010,wijken,FE,Slotermeer-Zuidoost,8.7
2010,wijken,FF,Lutkemeer/Ookmeer,10
2010,wijken,FG,De Aker,13.5
2010,wijken,FH,De Punt,10.6
2010,wijken,FJ,Osdorp-Midden,11.7
2010,wijken,FK,Osdorp-Oost,7.9
2010,wijken,FL,Slotervaart-Noord,10.7
2010,wijken,FM,Overtoomse Veld,12.3
2010,wijken,FN,Slotervaart-Zuid,11.3
2010,wijken,FP,Westlandgracht,6.5
2010,wijken,FQ,Sloten/Nieuw-Sloten,10.9
2010,wijken,KA,Hoofddorppleinbuurt,5.5
2010,wijken,KB,Schinkelbuurt,5.3
2010,wijken,KC,Willemspark,10.5
2010,wijken,KD,Museumkwartier,8.6
2010,wijken,KE,Oude Pijp,4.6
2010,wijken,KF,Nieuwe Pijp,4.6
2010,wijken,KG,Zuid Pijp,7.4
2010,wijken,KH,Stadionbuurt,6.4
2010,wijken,KJ,Apollobuurt,10.5
2010,wijken,KK,Scheldebuurt,6.4
2010,wijken,KL,IJselbuurt,6.8
2010,wijken,KM,Rijnbuurt,5.6
2010,wijken,KN,Prinses Irenebuurt e.o.,9.6
