Year,Geography,Code,Name,18 - 26 years (%)
2010,wijken,KP,Zuidas,23
2010,wijken,KQ,Buitenveldert-West,11.6
2010,wijken,KR,Buitenveldert-Oost,9.6
2010,wijken,MA,Oostelijk Havengebied,7.1
2010,wijken,MB,Weesperzijde,15.8
2010,wijken,MC,Oosterparkbuurt,14.7
2010,wijken,MD,Transvaalbuurt,16.5
2010,wijken,ME,Dapperbuurt,14.1
2010,wijken,MF,Indische Buurt-West,17.2
2010,wijken,MG,Indische Buurt-Oost,13.5
2010,wijken,MH,Zeeburgereiland/Bovendiep,52.6
2010,wijken,MJ,IJburg-West,6.6
2010,wijken,MK,IJburg-Oost,
2010,wijken,ML,IJburg-Zuid,11.1
2010,wijken,MM,Frankendael,17
2010,wijken,MN,Middenmeer,13.7
2010,wijken,MP,Betondorp,8.2
2010,wijken,MQ,Omval/Overamstel,50.9
2010,wijken,NB,Noordelijke IJ-oevers-West,61
2010,wijken,NC,Tuindorp Oostzaan,9.6
2010,wijken,ND,Kadoelen,7.6
2010,wijken,NE,Banne Buiksloot,10.4
2010,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,6.9
2010,wijken,NG,Elzenhagen,9.8
2010,wijken,NH,Buikslotermeer,13.7
2010,wijken,NJ,Waterlandpleinbuurt,12.4
2010,wijken,NK,Volewijck,13.3
2010,wijken,NL,IJplein/Vogelbuurt,13.6
2010,wijken,NM,Tuindorp Buiksloot,11
2010,wijken,NN,Tuindorp Nieuwendam,8.4
2010,wijken,NP,Noordelijke IJ-oevers-Oost,14
2010,wijken,NQ,Waterland,6.5
2010,wijken,SA,Driemond,8.4
2010,wijken,TA,Amstel III/Bullewijk,12.4
2010,wijken,TB,Venserpolder,15.3
2010,wijken,TC,Amsterdamse Poort e.o.,16.3
2010,wijken,TD,H-buurt,14.7
2010,wijken,TE,Ganzenhoef e.o.,17.4
2010,wijken,TF,Geerdinkhof/Kantershof,11
2010,wijken,TG,Bijlmermuseum,13.1
2010,wijken,TH,K-buurt,13.9
2010,wijken,TJ,Holendrecht,13
2010,wijken,TK,Nellestein,9.5
2010,wijken,TL,Reigersbos,13.6
2010,wijken,TM,Gein,15
2011,wijken,AA,Haarlemmerbuurt,11.4
2011,wijken,AB,Jordaan,13.4
2011,wijken,AC,Grachtengordel-West,16.8
2011,wijken,AD,Burgwallen-Nieuwe Zijde,23.6
2011,wijken,AE,Burgwallen-Oude Zijde,23.1
2011,wijken,AF,Nieuwmarkt/Lastage,15.8
2011,wijken,AG,Grachtengordel-Zuid,18.2
2011,wijken,AH,De Weteringschans,16.4
2011,wijken,AJ,Weesperbuurt/Plantage,19.6
2011,wijken,AK,Oostelijke Eilanden/Kadijken,15.3
2011,wijken,BA,Havens-West,13.2
2011,wijken,BB,Coenhaven/Minervahaven,
2011,wijken,EA,Sloterdijk-West,10.6
2011,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,12
2011,wijken,EC,Houthavens,59
2011,wijken,ED,De Kolenkit,17.9
2011,wijken,EE,Landlust,16.5
2011,wijken,EF,Erasmuspark,16
2011,wijken,EG,Centrale Markt,9.3
2011,wijken,EH,Staatsliedenbuurt,12.1
2011,wijken,EJ,Frederik Hendrikbuurt,12.6
2011,wijken,EK,Van Galenbuurt,15.5
2011,wijken,EL,Geuzenbuurt,18.7
2011,wijken,EM,Hoofdweg e.o.,14.4
2011,wijken,EN,Chassébuurt,17.3
2011,wijken,EP,Bellamybuurt,16.7
2011,wijken,EQ,Da Costabuurt,14.7
2011,wijken,ER,Westindische Buurt,16.7
2011,wijken,ES,Van Lennepbuurt,14.6
2011,wijken,ET,Overtoomse Sluis,14.7
2011,wijken,EU,Helmersbuurt,14.1
2011,wijken,EV,Vondelparkbuurt,11.1
2011,wijken,FA,Sloterdijk Nieuw-West,19.6
2011,wijken,FB,Geuzenveld,15
2011,wijken,FC,Slotermeer-West,14.8
2011,wijken,FD,Slotermeer-Noordoost,15.1
2011,wijken,FE,Slotermeer-Zuidoost,13.3
2011,wijken,FF,Lutkemeer/Ookmeer,12.8
2011,wijken,FG,De Aker,11.5
2011,wijken,FH,De Punt,13.5
2011,wijken,FJ,Osdorp-Midden,14.2
2011,wijken,FK,Osdorp-Oost,13.6
2011,wijken,FL,Slotervaart-Noord,12
2011,wijken,FM,Overtoomse Veld,18.4
2011,wijken,FN,Slotervaart-Zuid,14.4
2011,wijken,FP,Westlandgracht,19
2011,wijken,FQ,Sloten/Nieuw-Sloten,11
2011,wijken,KA,Hoofddorppleinbuurt,13.9
2011,wijken,KB,Schinkelbuurt,14
2011,wijken,KC,Willemspark,10.6
2011,wijken,KD,Museumkwartier,11.3
2011,wijken,KE,Oude Pijp,20
2011,wijken,KF,Nieuwe Pijp,16.5
2011,wijken,KG,Zuid Pijp,12.7
2011,wijken,KH,Stadionbuurt,12.4
2011,wijken,KJ,Apollobuurt,10.6
2011,wijken,KK,Scheldebuurt,13.7
2011,wijken,KL,IJselbuurt,14.3
2011,wijken,KM,Rijnbuurt,14
2011,wijken,KN,Prinses Irenebuurt e.o.,8
2011,wijken,KP,Zuidas,19.3
2011,wijken,KQ,Buitenveldert-West,11.1
2011,wijken,KR,Buitenveldert-Oost,9.9
2011,wijken,MA,Oostelijk Havengebied,7.6
2011,wijken,MB,Weesperzijde,16.1
2011,wijken,MC,Oosterparkbuurt,14.9
2011,wijken,MD,Transvaalbuurt,17.4
2011,wijken,ME,Dapperbuurt,14.6
2011,wijken,MF,Indische Buurt-West,17.5
2011,wijken,MG,Indische Buurt-Oost,13.9
2011,wijken,MH,Zeeburgereiland/Bovendiep,68.7
2011,wijken,MJ,IJburg-West,6.6
2011,wijken,MK,IJburg-Oost,
2011,wijken,ML,IJburg-Zuid,9.9
2011,wijken,MM,Frankendael,20.5
2011,wijken,MN,Middenmeer,14.2
2011,wijken,MP,Betondorp,7.5
2011,wijken,MQ,Omval/Overamstel,49.2
2011,wijken,NA,Oostzanerwerf,10.6
2011,wijken,NB,Noordelijke IJ-oevers-West,40.2
2011,wijken,NC,Tuindorp Oostzaan,9.4
2011,wijken,ND,Kadoelen,8.3
2011,wijken,NE,Banne Buiksloot,10.8
2011,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,7.3
2011,wijken,NG,Elzenhagen,9.5
2011,wijken,NH,Buikslotermeer,14.5
2011,wijken,NJ,Waterlandpleinbuurt,12
2011,wijken,NK,Volewijck,13.6
2011,wijken,NL,IJplein/Vogelbuurt,13.6
2011,wijken,NM,Tuindorp Buiksloot,11.9
2011,wijken,NN,Tuindorp Nieuwendam,7.7
2011,wijken,NP,Noordelijke IJ-oevers-Oost,12.2
2011,wijken,NQ,Waterland,7.2
2011,wijken,SA,Driemond,8
2011,wijken,TA,Amstel III/Bullewijk,11.2
2011,wijken,TB,Venserpolder,15.2
2011,wijken,TC,Amsterdamse Poort e.o.,16.3
2011,wijken,TD,H-buurt,16.1
2011,wijken,TE,Ganzenhoef e.o.,17.6
2011,wijken,TF,Geerdinkhof/Kantershof,12.2
2011,wijken,TG,Bijlmermuseum,13.8
2011,wijken,TH,K-buurt,12.7
2011,wijken,TJ,Holendrecht,13.2
2011,wijken,TK,Nellestein,9
2011,wijken,TL,Reigersbos,13.3
2011,wijken,TM,Gein,14.6
2012,wijken,AA,Haarlemmerbuurt,11.3
2012,wijken,AB,Jordaan,13.8
2012,wijken,AC,Grachtengordel-West,16.5
2012,wijken,AD,Burgwallen-Nieuwe Zijde,23.8
2012,wijken,AE,Burgwallen-Oude Zijde,22.6
2012,wijken,AF,Nieuwmarkt/Lastage,16.1
2012,wijken,AG,Grachtengordel-Zuid,17.8
2012,wijken,AH,De Weteringschans,16.6
2012,wijken,AJ,Weesperbuurt/Plantage,18.7
2012,wijken,AK,Oostelijke Eilanden/Kadijken,14.7
2012,wijken,BA,Havens-West,11.3
2012,wijken,BB,Coenhaven/Minervahaven,
2012,wijken,EA,Sloterdijk-West,11.5
2012,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,12.1
2012,wijken,EC,Houthavens,57
2012,wijken,ED,De Kolenkit,21.1
2012,wijken,EE,Landlust,15.7
2012,wijken,EF,Erasmuspark,15.5
2012,wijken,EG,Centrale Markt,9.5
2012,wijken,EH,Staatsliedenbuurt,11.7
2012,wijken,EJ,Frederik Hendrikbuurt,12.2
2012,wijken,EK,Van Galenbuurt,15.4
2012,wijken,EL,Geuzenbuurt,18.1
2012,wijken,EM,Hoofdweg e.o.,14.3
2012,wijken,EN,Chassébuurt,17.4
2012,wijken,EP,Bellamybuurt,17.7
2012,wijken,EQ,Da Costabuurt,14.9
2012,wijken,ER,Westindische Buurt,16
2012,wijken,ES,Van Lennepbuurt,14.4
2012,wijken,ET,Overtoomse Sluis,14.9
2012,wijken,EU,Helmersbuurt,14.3
2012,wijken,EV,Vondelparkbuurt,11.1
2012,wijken,FA,Sloterdijk Nieuw-West,17.5
2012,wijken,FB,Geuzenveld,15.5
2012,wijken,FC,Slotermeer-West,14.7
2012,wijken,FD,Slotermeer-Noordoost,15.1
2012,wijken,FE,Slotermeer-Zuidoost,14.4
2012,wijken,FF,Lutkemeer/Ookmeer,12.7
2012,wijken,FG,De Aker,11.9
2012,wijken,FH,De Punt,14.2
2012,wijken,FJ,Osdorp-Midden,14.1
2012,wijken,FK,Osdorp-Oost,13.9
2012,wijken,FL,Slotervaart-Noord,12.2
2012,wijken,FM,Overtoomse Veld,18
2012,wijken,FN,Slotervaart-Zuid,13.6
2012,wijken,FP,Westlandgracht,16.3
2012,wijken,FQ,Sloten/Nieuw-Sloten,11.6
2012,wijken,KA,Hoofddorppleinbuurt,13.7
2012,wijken,KB,Schinkelbuurt,14.4
2012,wijken,KC,Willemspark,11
2012,wijken,KD,Museumkwartier,11
2012,wijken,KE,Oude Pijp,20.8
2012,wijken,KF,Nieuwe Pijp,16.4
2012,wijken,KG,Zuid Pijp,13.2
2012,wijken,KH,Stadionbuurt,13.1
2012,wijken,KJ,Apollobuurt,10.6
2012,wijken,KK,Scheldebuurt,14.1
2012,wijken,KL,IJselbuurt,14.3
2012,wijken,KM,Rijnbuurt,14.7
2012,wijken,KN,Prinses Irenebuurt e.o.,7.8
2012,wijken,KP,Zuidas,15.3
2012,wijken,KQ,Buitenveldert-West,11.6
2012,wijken,KR,Buitenveldert-Oost,10.8
2012,wijken,MA,Oostelijk Havengebied,7.6
2012,wijken,MB,Weesperzijde,17.2
2012,wijken,MC,Oosterparkbuurt,14.9
2012,wijken,MD,Transvaalbuurt,18
2012,wijken,ME,Dapperbuurt,14.7
2012,wijken,MF,Indische Buurt-West,16.9
2012,wijken,MG,Indische Buurt-Oost,13.7
2012,wijken,MH,Zeeburgereiland/Bovendiep,67.7
2012,wijken,MJ,IJburg-West,7
2012,wijken,MK,IJburg-Oost,
2012,wijken,ML,IJburg-Zuid,9.5
2012,wijken,MM,Frankendael,21.2
2012,wijken,MN,Middenmeer,14.8
2012,wijken,MP,Betondorp,7
2012,wijken,MQ,Omval/Overamstel,48.1
2012,wijken,NA,Oostzanerwerf,11.1
2012,wijken,NB,Noordelijke IJ-oevers-West,37.9
2012,wijken,NC,Tuindorp Oostzaan,9.9
2012,wijken,ND,Kadoelen,9.2
2012,wijken,NE,Banne Buiksloot,10.5
2012,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,6.7
2012,wijken,NG,Elzenhagen,9.2
2012,wijken,NH,Buikslotermeer,14.7
2012,wijken,NJ,Waterlandpleinbuurt,12.9
2012,wijken,NK,Volewijck,13.9
2012,wijken,NL,IJplein/Vogelbuurt,13.4
2012,wijken,NM,Tuindorp Buiksloot,12.2
2012,wijken,NN,Tuindorp Nieuwendam,8.3
2012,wijken,NP,Noordelijke IJ-oevers-Oost,18.8
2012,wijken,NQ,Waterland,7.3
2012,wijken,SA,Driemond,8.4
2012,wijken,TA,Amstel III/Bullewijk,10.7
2012,wijken,TB,Venserpolder,15.2
2012,wijken,TC,Amsterdamse Poort e.o.,21
2012,wijken,TD,H-buurt,16.4
2012,wijken,TE,Ganzenhoef e.o.,17.3
2012,wijken,TF,Geerdinkhof/Kantershof,11.9
2012,wijken,TG,Bijlmermuseum,11.7
2012,wijken,TH,K-buurt,13.3
2012,wijken,TJ,Holendrecht,13.2
2012,wijken,TK,Nellestein,8.7
2012,wijken,TL,Reigersbos,13
2012,wijken,TM,Gein,14.3
2013,wijken,AA,Haarlemmerbuurt,11.2
2013,wijken,AB,Jordaan,13.6
2013,wijken,AC,Grachtengordel-West,16.9
2013,wijken,AD,Burgwallen-Nieuwe Zijde,22.9
2013,wijken,AE,Burgwallen-Oude Zijde,23.3
2013,wijken,AF,Nieuwmarkt/Lastage,16
2013,wijken,AG,Grachtengordel-Zuid,18.2
2013,wijken,AH,De Weteringschans,16.9
2013,wijken,AJ,Weesperbuurt/Plantage,18.2
2013,wijken,AK,Oostelijke Eilanden/Kadijken,14.4
2013,wijken,BA,Havens-West,14.7
2013,wijken,BB,Coenhaven/Minervahaven,
2013,wijken,EA,Sloterdijk-West,13.5
2013,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,11.6
2013,wijken,EC,Houthavens,53.3
2013,wijken,ED,De Kolenkit,21.9
2013,wijken,EE,Landlust,15.7
2013,wijken,EF,Erasmuspark,15.6
2013,wijken,EG,Centrale Markt,10.5
2013,wijken,EH,Staatsliedenbuurt,11.7
2013,wijken,EJ,Frederik Hendrikbuurt,13.1
2013,wijken,EK,Van Galenbuurt,15.5
2013,wijken,EL,Geuzenbuurt,17.8
2013,wijken,EM,Hoofdweg e.o.,13.9
2013,wijken,EN,Chassébuurt,16.8
2013,wijken,EP,Bellamybuurt,16.9
2013,wijken,EQ,Da Costabuurt,15.2
2013,wijken,ER,Westindische Buurt,16.1
2013,wijken,ES,Van Lennepbuurt,14.8
2013,wijken,ET,Overtoomse Sluis,14.6
2013,wijken,EU,Helmersbuurt,14
2013,wijken,EV,Vondelparkbuurt,11.5
2013,wijken,FA,Sloterdijk Nieuw-West,18.8
2013,wijken,FB,Geuzenveld,15.1
2013,wijken,FC,Slotermeer-West,13.9
2013,wijken,FD,Slotermeer-Noordoost,15
2013,wijken,FE,Slotermeer-Zuidoost,15
2013,wijken,FF,Lutkemeer/Ookmeer,11.4
2013,wijken,FG,De Aker,12
2013,wijken,FH,De Punt,13.6
2013,wijken,FJ,Osdorp-Midden,14.1
2013,wijken,FK,Osdorp-Oost,13.8
2013,wijken,FL,Slotervaart-Noord,12.3
2013,wijken,FM,Overtoomse Veld,19.3
2013,wijken,FN,Slotervaart-Zuid,17.2
2013,wijken,FP,Westlandgracht,17.1
2013,wijken,FQ,Sloten/Nieuw-Sloten,12.2
2013,wijken,KA,Hoofddorppleinbuurt,13.8
2013,wijken,KB,Schinkelbuurt,14.7
2013,wijken,KC,Willemspark,9.9
2013,wijken,KD,Museumkwartier,10.7
2013,wijken,KE,Oude Pijp,20.9
2013,wijken,KF,Nieuwe Pijp,16.6
2013,wijken,KG,Zuid Pijp,13.5
2013,wijken,KH,Stadionbuurt,12.5
2013,wijken,KJ,Apollobuurt,10.7
2013,wijken,KK,Scheldebuurt,14.6
2013,wijken,KL,IJselbuurt,14.3
2013,wijken,KM,Rijnbuurt,15.6
2013,wijken,KN,Prinses Irenebuurt e.o.,6.3
2013,wijken,KP,Zuidas,12.2
2013,wijken,KQ,Buitenveldert-West,11.1
2013,wijken,KR,Buitenveldert-Oost,9.2
2013,wijken,MA,Oostelijk Havengebied,8
2013,wijken,MB,Weesperzijde,17.3
2013,wijken,MC,Oosterparkbuurt,14.7
2013,wijken,MD,Transvaalbuurt,17.4
2013,wijken,ME,Dapperbuurt,15.4
2013,wijken,MF,Indische Buurt-West,16.9
2013,wijken,MG,Indische Buurt-Oost,12.9
2013,wijken,MH,Zeeburgereiland/Bovendiep,69.4
2013,wijken,MJ,IJburg-West,6.9
2013,wijken,MK,IJburg-Oost,
2013,wijken,ML,IJburg-Zuid,8.7
2013,wijken,MM,Frankendael,18.6
2013,wijken,MN,Middenmeer,15.2
2013,wijken,MP,Betondorp,6.9
2013,wijken,MQ,Omval/Overamstel,49.6
2013,wijken,NA,Oostzanerwerf,11.5
2013,wijken,NB,Noordelijke IJ-oevers-West,34.9
2013,wijken,NC,Tuindorp Oostzaan,9.6
2013,wijken,ND,Kadoelen,9.8
2013,wijken,NE,Banne Buiksloot,10.7
2013,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,7.5
2013,wijken,NG,Elzenhagen,8.7
2013,wijken,NH,Buikslotermeer,14.9
2013,wijken,NJ,Waterlandpleinbuurt,12.7
2013,wijken,NK,Volewijck,14.3
2013,wijken,NL,IJplein/Vogelbuurt,13
2013,wijken,NM,Tuindorp Buiksloot,11.2
2013,wijken,NN,Tuindorp Nieuwendam,8.2
2013,wijken,NP,Noordelijke IJ-oevers-Oost,18.7
2013,wijken,NQ,Waterland,7.8
2013,wijken,SA,Driemond,8.9
2013,wijken,TA,Amstel III/Bullewijk,8.5
2013,wijken,TB,Venserpolder,14.9
2013,wijken,TC,Amsterdamse Poort e.o.,28.1
2013,wijken,TD,H-buurt,16.7
2013,wijken,TE,Ganzenhoef e.o.,16.8
2013,wijken,TF,Geerdinkhof/Kantershof,11.8
2013,wijken,TG,Bijlmermuseum,12.3
2013,wijken,TH,K-buurt,12.9
2013,wijken,TJ,Holendrecht,13.1
2013,wijken,TK,Nellestein,9.1
2013,wijken,TL,Reigersbos,12.2
2013,wijken,TM,Gein,13.9
2014,wijken,AA,Haarlemmerbuurt,10.3
2014,wijken,AB,Jordaan,13.6
2014,wijken,AC,Grachtengordel-West,15.3
2014,wijken,AD,Burgwallen-Nieuwe Zijde,24
2014,wijken,AE,Burgwallen-Oude Zijde,24.5
2014,wijken,AF,Nieuwmarkt/Lastage,15.4
2014,wijken,AG,Grachtengordel-Zuid,17.3
2014,wijken,AH,De Weteringschans,16.5
2014,wijken,AJ,Weesperbuurt/Plantage,17.3
2014,wijken,AK,Oostelijke Eilanden/Kadijken,13.8
2014,wijken,BA,Havens-West,10
2014,wijken,BB,Coenhaven/Minervahaven,
2014,wijken,EA,Sloterdijk-West,8.2
2014,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,11.5
2014,wijken,EC,Houthavens,51.9
2014,wijken,ED,De Kolenkit,22.7
2014,wijken,EE,Landlust,15.9
2014,wijken,EF,Erasmuspark,15.9
2014,wijken,EG,Centrale Markt,9.8
2014,wijken,EH,Staatsliedenbuurt,11
2014,wijken,EJ,Frederik Hendrikbuurt,12.8
2014,wijken,EK,Van Galenbuurt,16.1
2014,wijken,EL,Geuzenbuurt,17.1
2014,wijken,EM,Hoofdweg e.o.,14.3
2014,wijken,EN,Chassébuurt,16.4
2014,wijken,EP,Bellamybuurt,17.2
2014,wijken,EQ,Da Costabuurt,15.4
2014,wijken,ER,Westindische Buurt,16.5
2014,wijken,ES,Van Lennepbuurt,14.5
2014,wijken,ET,Overtoomse Sluis,14.4
2014,wijken,EU,Helmersbuurt,14
2014,wijken,EV,Vondelparkbuurt,12.1
2014,wijken,FA,Sloterdijk Nieuw-West,18.5
2014,wijken,FB,Geuzenveld,14.7
2014,wijken,FC,Slotermeer-West,14
2014,wijken,FD,Slotermeer-Noordoost,14.6
2014,wijken,FE,Slotermeer-Zuidoost,15.1
2014,wijken,FF,Lutkemeer/Ookmeer,11.9
2014,wijken,FG,De Aker,12.5
2014,wijken,FH,De Punt,14.1
2014,wijken,FJ,Osdorp-Midden,14
2014,wijken,FK,Osdorp-Oost,13.6
2014,wijken,FL,Slotervaart-Noord,12
2014,wijken,FM,Overtoomse Veld,22.7
2014,wijken,FN,Slotervaart-Zuid,17.5
2014,wijken,FP,Westlandgracht,15.5
2014,wijken,FQ,Sloten/Nieuw-Sloten,12.2
2014,wijken,KA,Hoofddorppleinbuurt,13.6
2014,wijken,KB,Schinkelbuurt,14.5
2014,wijken,KC,Willemspark,10.1
2014,wijken,KD,Museumkwartier,10.5
2014,wijken,KE,Oude Pijp,20.5
2014,wijken,KF,Nieuwe Pijp,16.6
2014,wijken,KG,Zuid Pijp,13.7
2014,wijken,KH,Stadionbuurt,12
2014,wijken,KJ,Apollobuurt,10.3
2014,wijken,KK,Scheldebuurt,15.1
2014,wijken,KL,IJselbuurt,15.1
2014,wijken,KM,Rijnbuurt,15.3
2014,wijken,KN,Prinses Irenebuurt e.o.,6.9
2014,wijken,KP,Zuidas,11
2014,wijken,KQ,Buitenveldert-West,11.1
2014,wijken,KR,Buitenveldert-Oost,9.7
2014,wijken,MA,Oostelijk Havengebied,8.2
2014,wijken,MB,Weesperzijde,15.5
2014,wijken,MC,Oosterparkbuurt,16.3
2014,wijken,MD,Transvaalbuurt,17.6
2014,wijken,ME,Dapperbuurt,15.2
2014,wijken,MF,Indische Buurt-West,16.2
2014,wijken,MG,Indische Buurt-Oost,13.4
2014,wijken,MH,Zeeburgereiland/Bovendiep,65.6
2014,wijken,MJ,IJburg-West,7.2
2014,wijken,MK,IJburg-Oost,
2014,wijken,ML,IJburg-Zuid,8.3
2014,wijken,MM,Frankendael,18.1
2014,wijken,MN,Middenmeer,18.4
2014,wijken,MP,Betondorp,7.3
2014,wijken,MQ,Omval/Overamstel,44.9
2014,wijken,NA,Oostzanerwerf,11.8
2014,wijken,NB,Noordelijke IJ-oevers-West,31.3
2014,wijken,NC,Tuindorp Oostzaan,9.3
2014,wijken,ND,Kadoelen,9.1
2014,wijken,NE,Banne Buiksloot,10.9
2014,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,7.7
2014,wijken,NG,Elzenhagen,7.6
2014,wijken,NH,Buikslotermeer,15.3
2014,wijken,NJ,Waterlandpleinbuurt,12.3
2014,wijken,NK,Volewijck,14.3
2014,wijken,NL,IJplein/Vogelbuurt,13.1
2014,wijken,NM,Tuindorp Buiksloot,10.7
2014,wijken,NN,Tuindorp Nieuwendam,8
2014,wijken,NP,Noordelijke IJ-oevers-Oost,13.8
2014,wijken,NQ,Waterland,7.3
2014,wijken,SA,Driemond,9.4
2014,wijken,TA,Amstel III/Bullewijk,14.8
2014,wijken,TB,Venserpolder,14
2014,wijken,TC,Amsterdamse Poort e.o.,27.6
2014,wijken,TD,H-buurt,15.8
2014,wijken,TE,Ganzenhoef e.o.,16.5
2014,wijken,TF,Geerdinkhof/Kantershof,11.7
2014,wijken,TG,Bijlmermuseum,12.4
2014,wijken,TH,K-buurt,13
2014,wijken,TJ,Holendrecht,12.9
2014,wijken,TK,Nellestein,9.5
2014,wijken,TL,Reigersbos,12
2014,wijken,TM,Gein,13
2015,wijken,AA,Haarlemmerbuurt,10.6
2015,wijken,AB,Jordaan,13.3
2015,wijken,AC,Grachtengordel-West,15.8
2015,wijken,AD,Burgwallen-Nieuwe Zijde,23.4
2015,wijken,AE,Burgwallen-Oude Zijde,24.6
2015,wijken,AF,Nieuwmarkt/Lastage,15.6
2015,wijken,AG,Grachtengordel-Zuid,16.9
2015,wijken,AH,De Weteringschans,16.8
2015,wijken,AJ,Weesperbuurt/Plantage,18.2
2015,wijken,AK,Oostelijke Eilanden/Kadijken,13.8
2015,wijken,BA,Havens-West,10.1
2015,wijken,BB,Coenhaven/Minervahaven,
2015,wijken,EA,Sloterdijk-West,16.6
2015,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,11.4
2015,wijken,EC,Houthavens,52.4
2015,wijken,ED,De Kolenkit,21.3
2015,wijken,EE,Landlust,16
2015,wijken,EF,Erasmuspark,16.7
2015,wijken,EG,Centrale Markt,11.3
2015,wijken,EH,Staatsliedenbuurt,10.8
2015,wijken,EJ,Frederik Hendrikbuurt,12.7
2015,wijken,EK,Van Galenbuurt,15.9
2015,wijken,EL,Geuzenbuurt,16.7
2015,wijken,EM,Hoofdweg e.o.,14.1
2015,wijken,EN,Chassébuurt,16.2
2015,wijken,EP,Bellamybuurt,17
2015,wijken,EQ,Da Costabuurt,14.5
2015,wijken,ER,Westindische Buurt,16.4
2015,wijken,ES,Van Lennepbuurt,14.5
2015,wijken,ET,Overtoomse Sluis,14.3
2015,wijken,EU,Helmersbuurt,14.3
2015,wijken,EV,Vondelparkbuurt,12.1
2015,wijken,FA,Sloterdijk Nieuw-West,23.1
2015,wijken,FB,Geuzenveld,14.7
2015,wijken,FC,Slotermeer-West,14.5
2015,wijken,FD,Slotermeer-Noordoost,14.1
2015,wijken,FE,Slotermeer-Zuidoost,15.8
2015,wijken,FF,Lutkemeer/Ookmeer,11.3
2015,wijken,FG,De Aker,12.7
2015,wijken,FH,De Punt,14.2
2015,wijken,FJ,Osdorp-Midden,14.5
2015,wijken,FK,Osdorp-Oost,13.4
2015,wijken,FL,Slotervaart-Noord,12.4
2015,wijken,FM,Overtoomse Veld,23.9
2015,wijken,FN,Slotervaart-Zuid,17.6
2015,wijken,FP,Westlandgracht,15.2
2015,wijken,FQ,Sloten/Nieuw-Sloten,12.4
2015,wijken,KA,Hoofddorppleinbuurt,14
2015,wijken,KB,Schinkelbuurt,14.7
2015,wijken,KC,Willemspark,9.7
2015,wijken,KD,Museumkwartier,9.9
2015,wijken,KE,Oude Pijp,20.6
2015,wijken,KF,Nieuwe Pijp,16.4
2015,wijken,KG,Zuid Pijp,14.3
2015,wijken,KH,Stadionbuurt,12.1
2015,wijken,KJ,Apollobuurt,10
2015,wijken,KK,Scheldebuurt,15.2
2015,wijken,KL,IJselbuurt,15.9
2015,wijken,KM,Rijnbuurt,16
2015,wijken,KN,Prinses Irenebuurt e.o.,6.9
2015,wijken,KP,Zuidas,12
2015,wijken,KQ,Buitenveldert-West,11.5
2015,wijken,KR,Buitenveldert-Oost,11.7
2015,wijken,MA,Oostelijk Havengebied,8
2015,wijken,MB,Weesperzijde,14.9
2015,wijken,MC,Oosterparkbuurt,16.3
2015,wijken,MD,Transvaalbuurt,17.8
2015,wijken,ME,Dapperbuurt,15
2015,wijken,MF,Indische Buurt-West,15.9
2015,wijken,MG,Indische Buurt-Oost,13.7
2015,wijken,MH,Zeeburgereiland/Bovendiep,60.8
2015,wijken,MJ,IJburg-West,7.6
2015,wijken,MK,IJburg-Oost,
2015,wijken,ML,IJburg-Zuid,7.8
2015,wijken,MM,Frankendael,19.5
2015,wijken,MN,Middenmeer,19.5
2015,wijken,MP,Betondorp,7.3
2015,wijken,MQ,Omval/Overamstel,44.9
2015,wijken,NA,Oostzanerwerf,12.2
2015,wijken,NB,Noordelijke IJ-oevers-West,28.3
2015,wijken,NC,Tuindorp Oostzaan,9.2
2015,wijken,ND,Kadoelen,9.4
2015,wijken,NE,Banne Buiksloot,11
2015,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,6
2015,wijken,NG,Elzenhagen,9.6
2015,wijken,NH,Buikslotermeer,14.5
2015,wijken,NJ,Waterlandpleinbuurt,12
2015,wijken,NK,Volewijck,14
2015,wijken,NL,IJplein/Vogelbuurt,13.2
2015,wijken,NM,Tuindorp Buiksloot,10
2015,wijken,NN,Tuindorp Nieuwendam,7.8
2015,wijken,NP,Noordelijke IJ-oevers-Oost,23.2
2015,wijken,NQ,Waterland,8
2015,wijken,SA,Driemond,9.9
2015,wijken,TA,Amstel III/Bullewijk,13.9
2015,wijken,TB,Venserpolder,13.7
2015,wijken,TC,Amsterdamse Poort e.o.,27.4
2015,wijken,TD,H-buurt,15.7
2015,wijken,TE,Ganzenhoef e.o.,16.5
2015,wijken,TF,Geerdinkhof/Kantershof,12
2015,wijken,TG,Bijlmermuseum,13.7
2015,wijken,TH,K-buurt,12.7
2015,wijken,TJ,Holendrecht,12.5
2015,wijken,TK,Nellestein,9.7
2015,wijken,TL,Reigersbos,12.2
2015,wijken,TM,Gein,12.2
2016,wijken,AA,Haarlemmerbuurt,10.9
2016,wijken,AB,Jordaan,13
