Year,Geography,Code,Name,13 - 17 years (%)
2010,wijken,KM,Rijnbuurt,2.5
2010,wijken,KN,Prinses Irenebuurt e.o.,4.3
2010,wijken,KP,Zuidas,1.3
2010,wijken,KQ,Buitenveldert-West,3.1
2010,wijken,KR,Buitenveldert-Oost,2.4
2010,wijken,MA,Oostelijk Havengebied,4.4
2010,wijken,MB,Weesperzijde,3.1
2010,wijken,MC,Oosterparkbuurt,4.2
2010,wijken,MD,Transvaalbuurt,5.8
2010,wijken,ME,Dapperbuurt,4.9
2010,wijken,MF,Indische Buurt-West,3.9
2010,wijken,MG,Indische Buurt-Oost,4.8
2010,wijken,MH,Zeeburgereiland/Bovendiep,2.8
2010,wijken,MJ,IJburg-West,4.3
2010,wijken,MK,IJburg-Oost,
2010,wijken,ML,IJburg-Zuid,4.6
2010,wijken,MM,Frankendael,3.9
2010,wijken,MN,Middenmeer,5.1
2010,wijken,MP,Betondorp,2.5
2010,wijken,MQ,Omval/Overamstel,1
2010,wijken,NB,Noordelijke IJ-oevers-West,1.7
2010,wijken,NC,Tuindorp Oostzaan,4.6
2010,wijken,ND,Kadoelen,6.2
2010,wijken,NE,Banne Buiksloot,6.4
2010,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,5.5
2010,wijken,NG,Elzenhagen,7.2
2010,wijken,NH,Buikslotermeer,4.8
2010,wijken,NJ,Waterlandpleinbuurt,6.9
2010,wijken,NK,Volewijck,5.2
2010,wijken,NL,IJplein/Vogelbuurt,5.3
2010,wijken,NM,Tuindorp Buiksloot,5
2010,wijken,NN,Tuindorp Nieuwendam,4.2
2010,wijken,NP,Noordelijke IJ-oevers-Oost,1.5
2010,wijken,NQ,Waterland,5.9
2010,wijken,SA,Driemond,6.2
2010,wijken,TA,Amstel III/Bullewijk,7.3
2010,wijken,TB,Venserpolder,4.7
2010,wijken,TC,Amsterdamse Poort e.o.,7.2
2010,wijken,TD,H-buurt,6.5
2010,wijken,TE,Ganzenhoef e.o.,7.1
2010,wijken,TF,Geerdinkhof/Kantershof,3.8
2010,wijken,TG,Bijlmermuseum,6.7
2010,wijken,TH,K-buurt,7
2010,wijken,TJ,Holendrecht,7.7
2010,wijken,TK,Nellestein,2.4
2010,wijken,TL,Reigersbos,5.1
2010,wijken,TM,Gein,6.3
2011,wijken,AA,Haarlemmerbuurt,2.9
2011,wijken,AB,Jordaan,2.2
2011,wijken,AC,Grachtengordel-West,2
2011,wijken,AD,Burgwallen-Nieuwe Zijde,1
2011,wijken,AE,Burgwallen-Oude Zijde,1.5
2011,wijken,AF,Nieuwmarkt/Lastage,2.7
2011,wijken,AG,Grachtengordel-Zuid,2.1
2011,wijken,AH,De Weteringschans,2.2
2011,wijken,AJ,Weesperbuurt/Plantage,2.2
2011,wijken,AK,Oostelijke Eilanden/Kadijken,3.9
2011,wijken,BA,Havens-West,2.3
2011,wijken,BB,Coenhaven/Minervahaven,10
2011,wijken,EA,Sloterdijk-West,2
2011,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,3.9
2011,wijken,EC,Houthavens,0.7
2011,wijken,ED,De Kolenkit,6.8
2011,wijken,EE,Landlust,3.7
2011,wijken,EF,Erasmuspark,3.4
2011,wijken,EG,Centrale Markt,6.9
2011,wijken,EH,Staatsliedenbuurt,3.2
2011,wijken,EJ,Frederik Hendrikbuurt,2.8
2011,wijken,EK,Van Galenbuurt,2.9
2011,wijken,EL,Geuzenbuurt,2.3
2011,wijken,EM,Hoofdweg e.o.,3.1
2011,wijken,EN,Chassébuurt,4.4
2011,wijken,EP,Bellamybuurt,2.2
2011,wijken,EQ,Da Costabuurt,2.2
2011,wijken,ER,Westindische Buurt,2.5
2011,wijken,ES,Van Lennepbuurt,3.1
2011,wijken,ET,Overtoomse Sluis,2.4
2011,wijken,EU,Helmersbuurt,2.5
2011,wijken,EV,Vondelparkbuurt,2.9
2011,wijken,FA,Sloterdijk Nieuw-West,3.9
2011,wijken,FB,Geuzenveld,5.8
2011,wijken,FC,Slotermeer-West,6.5
2011,wijken,FD,Slotermeer-Noordoost,5.2
2011,wijken,FE,Slotermeer-Zuidoost,4.3
2011,wijken,FF,Lutkemeer/Ookmeer,6.3
2011,wijken,FG,De Aker,7.6
2011,wijken,FH,De Punt,4.6
2011,wijken,FJ,Osdorp-Midden,5.7
2011,wijken,FK,Osdorp-Oost,4.6
2011,wijken,FL,Slotervaart-Noord,6.6
2011,wijken,FM,Overtoomse Veld,7
2011,wijken,FN,Slotervaart-Zuid,5.4
2011,wijken,FP,Westlandgracht,3.2
2011,wijken,FQ,Sloten/Nieuw-Sloten,7.4
2011,wijken,KA,Hoofddorppleinbuurt,2.2
2011,wijken,KB,Schinkelbuurt,2.2
2011,wijken,KC,Willemspark,3.8
2011,wijken,KD,Museumkwartier,3.4
2011,wijken,KE,Oude Pijp,2.1
2011,wijken,KF,Nieuwe Pijp,2.1
2011,wijken,KG,Zuid Pijp,4.1
2011,wijken,KH,Stadionbuurt,2.8
2011,wijken,KJ,Apollobuurt,4.5
2011,wijken,KK,Scheldebuurt,2.9
2011,wijken,KL,IJselbuurt,2.9
2011,wijken,KM,Rijnbuurt,2.6
2011,wijken,KN,Prinses Irenebuurt e.o.,3.7
2011,wijken,KP,Zuidas,1
2011,wijken,KQ,Buitenveldert-West,3
2011,wijken,KR,Buitenveldert-Oost,2.3
2011,wijken,MA,Oostelijk Havengebied,4.6
2011,wijken,MB,Weesperzijde,3.1
2011,wijken,MC,Oosterparkbuurt,4
2011,wijken,MD,Transvaalbuurt,5.5
2011,wijken,ME,Dapperbuurt,4.6
2011,wijken,MF,Indische Buurt-West,3.8
2011,wijken,MG,Indische Buurt-Oost,4.6
2011,wijken,MH,Zeeburgereiland/Bovendiep,1.9
2011,wijken,MJ,IJburg-West,4.5
2011,wijken,MK,IJburg-Oost,
2011,wijken,ML,IJburg-Zuid,4.2
2011,wijken,MM,Frankendael,3.7
2011,wijken,MN,Middenmeer,4.9
2011,wijken,MP,Betondorp,2.8
2011,wijken,MQ,Omval/Overamstel,1.1
2011,wijken,NA,Oostzanerwerf,7.2
2011,wijken,NB,Noordelijke IJ-oevers-West,2.7
2011,wijken,NC,Tuindorp Oostzaan,4.6
2011,wijken,ND,Kadoelen,6.2
2011,wijken,NE,Banne Buiksloot,6.4
2011,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,5.7
2011,wijken,NG,Elzenhagen,7.3
2011,wijken,NH,Buikslotermeer,5.2
2011,wijken,NJ,Waterlandpleinbuurt,6.9
2011,wijken,NK,Volewijck,4.9
2011,wijken,NL,IJplein/Vogelbuurt,5.1
2011,wijken,NM,Tuindorp Buiksloot,4.4
2011,wijken,NN,Tuindorp Nieuwendam,4.5
2011,wijken,NP,Noordelijke IJ-oevers-Oost,0.8
2011,wijken,NQ,Waterland,6.2
2011,wijken,SA,Driemond,6.7
2011,wijken,TA,Amstel III/Bullewijk,7.5
2011,wijken,TB,Venserpolder,4.5
2011,wijken,TC,Amsterdamse Poort e.o.,7
2011,wijken,TD,H-buurt,6.4
2011,wijken,TE,Ganzenhoef e.o.,7
2011,wijken,TF,Geerdinkhof/Kantershof,4.6
2011,wijken,TG,Bijlmermuseum,6.2
2011,wijken,TH,K-buurt,7.2
2011,wijken,TJ,Holendrecht,7.5
2011,wijken,TK,Nellestein,2.5
2011,wijken,TL,Reigersbos,5
2011,wijken,TM,Gein,6.3
2012,wijken,AA,Haarlemmerbuurt,2.9
2012,wijken,AB,Jordaan,2.2
2012,wijken,AC,Grachtengordel-West,2.1
2012,wijken,AD,Burgwallen-Nieuwe Zijde,0.9
2012,wijken,AE,Burgwallen-Oude Zijde,1.4
2012,wijken,AF,Nieuwmarkt/Lastage,2.7
2012,wijken,AG,Grachtengordel-Zuid,2.2
2012,wijken,AH,De Weteringschans,2.1
2012,wijken,AJ,Weesperbuurt/Plantage,2.2
2012,wijken,AK,Oostelijke Eilanden/Kadijken,3.8
2012,wijken,BA,Havens-West,2.3
2012,wijken,BB,Coenhaven/Minervahaven,6.7
2012,wijken,EA,Sloterdijk-West,2.9
2012,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,3.6
2012,wijken,EC,Houthavens,0.8
2012,wijken,ED,De Kolenkit,6.1
2012,wijken,EE,Landlust,3.8
2012,wijken,EF,Erasmuspark,3.1
2012,wijken,EG,Centrale Markt,7.5
2012,wijken,EH,Staatsliedenbuurt,3.2
2012,wijken,EJ,Frederik Hendrikbuurt,2.8
2012,wijken,EK,Van Galenbuurt,2.7
2012,wijken,EL,Geuzenbuurt,2.4
2012,wijken,EM,Hoofdweg e.o.,3
2012,wijken,EN,Chassébuurt,4.2
2012,wijken,EP,Bellamybuurt,2.1
2012,wijken,EQ,Da Costabuurt,2.3
2012,wijken,ER,Westindische Buurt,2.4
2012,wijken,ES,Van Lennepbuurt,3.2
2012,wijken,ET,Overtoomse Sluis,2.3
2012,wijken,EU,Helmersbuurt,2.5
2012,wijken,EV,Vondelparkbuurt,3.2
2012,wijken,FA,Sloterdijk Nieuw-West,1
2012,wijken,FB,Geuzenveld,5.5
2012,wijken,FC,Slotermeer-West,6.3
2012,wijken,FD,Slotermeer-Noordoost,5.2
2012,wijken,FE,Slotermeer-Zuidoost,4.1
2012,wijken,FF,Lutkemeer/Ookmeer,5.5
2012,wijken,FG,De Aker,7.7
2012,wijken,FH,De Punt,4.6
2012,wijken,FJ,Osdorp-Midden,5.9
2012,wijken,FK,Osdorp-Oost,4.4
2012,wijken,FL,Slotervaart-Noord,6.6
2012,wijken,FM,Overtoomse Veld,7
2012,wijken,FN,Slotervaart-Zuid,5.2
2012,wijken,FP,Westlandgracht,3.3
2012,wijken,FQ,Sloten/Nieuw-Sloten,7.3
2012,wijken,KA,Hoofddorppleinbuurt,2.3
2012,wijken,KB,Schinkelbuurt,2.1
2012,wijken,KC,Willemspark,4
2012,wijken,KD,Museumkwartier,3.5
2012,wijken,KE,Oude Pijp,2.1
2012,wijken,KF,Nieuwe Pijp,2
2012,wijken,KG,Zuid Pijp,4.1
2012,wijken,KH,Stadionbuurt,2.9
2012,wijken,KJ,Apollobuurt,4.5
2012,wijken,KK,Scheldebuurt,2.7
2012,wijken,KL,IJselbuurt,2.8
2012,wijken,KM,Rijnbuurt,2.6
2012,wijken,KN,Prinses Irenebuurt e.o.,3.8
2012,wijken,KP,Zuidas,1.4
2012,wijken,KQ,Buitenveldert-West,3.2
2012,wijken,KR,Buitenveldert-Oost,2.2
2012,wijken,MA,Oostelijk Havengebied,4.9
2012,wijken,MB,Weesperzijde,2.8
2012,wijken,MC,Oosterparkbuurt,3.7
2012,wijken,MD,Transvaalbuurt,5.2
2012,wijken,ME,Dapperbuurt,4.6
2012,wijken,MF,Indische Buurt-West,3.7
2012,wijken,MG,Indische Buurt-Oost,4.7
2012,wijken,MH,Zeeburgereiland/Bovendiep,1.4
2012,wijken,MJ,IJburg-West,4.9
2012,wijken,MK,IJburg-Oost,
2012,wijken,ML,IJburg-Zuid,4.7
2012,wijken,MM,Frankendael,3.4
2012,wijken,MN,Middenmeer,4.7
2012,wijken,MP,Betondorp,2.8
2012,wijken,MQ,Omval/Overamstel,1.1
2012,wijken,NA,Oostzanerwerf,7
2012,wijken,NB,Noordelijke IJ-oevers-West,2.2
2012,wijken,NC,Tuindorp Oostzaan,4.7
2012,wijken,ND,Kadoelen,5.8
2012,wijken,NE,Banne Buiksloot,6.6
2012,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,5.8
2012,wijken,NG,Elzenhagen,6.9
2012,wijken,NH,Buikslotermeer,4.9
2012,wijken,NJ,Waterlandpleinbuurt,6.9
2012,wijken,NK,Volewijck,4.5
2012,wijken,NL,IJplein/Vogelbuurt,4.9
2012,wijken,NM,Tuindorp Buiksloot,4.2
2012,wijken,NN,Tuindorp Nieuwendam,4.7
2012,wijken,NP,Noordelijke IJ-oevers-Oost,0.9
2012,wijken,NQ,Waterland,6.1
2012,wijken,SA,Driemond,6.9
2012,wijken,TA,Amstel III/Bullewijk,4.5
2012,wijken,TB,Venserpolder,4.2
2012,wijken,TC,Amsterdamse Poort e.o.,6.2
2012,wijken,TD,H-buurt,6.5
2012,wijken,TE,Ganzenhoef e.o.,6.7
2012,wijken,TF,Geerdinkhof/Kantershof,4.6
2012,wijken,TG,Bijlmermuseum,6.8
2012,wijken,TH,K-buurt,6.7
2012,wijken,TJ,Holendrecht,7.2
2012,wijken,TK,Nellestein,2.3
2012,wijken,TL,Reigersbos,4.9
2012,wijken,TM,Gein,5.9
2013,wijken,AA,Haarlemmerbuurt,2.8
2013,wijken,AB,Jordaan,2.3
2013,wijken,AC,Grachtengordel-West,2.2
2013,wijken,AD,Burgwallen-Nieuwe Zijde,1
2013,wijken,AE,Burgwallen-Oude Zijde,1.4
2013,wijken,AF,Nieuwmarkt/Lastage,2.8
2013,wijken,AG,Grachtengordel-Zuid,2.4
2013,wijken,AH,De Weteringschans,2
2013,wijken,AJ,Weesperbuurt/Plantage,2.1
2013,wijken,AK,Oostelijke Eilanden/Kadijken,3.7
2013,wijken,BA,Havens-West,1.5
2013,wijken,BB,Coenhaven/Minervahaven,3
2013,wijken,EA,Sloterdijk-West,3.9
2013,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,3.4
2013,wijken,EC,Houthavens,1.1
2013,wijken,ED,De Kolenkit,5.9
2013,wijken,EE,Landlust,3.7
2013,wijken,EF,Erasmuspark,3
2013,wijken,EG,Centrale Markt,7.7
2013,wijken,EH,Staatsliedenbuurt,3.4
2013,wijken,EJ,Frederik Hendrikbuurt,2.5
2013,wijken,EK,Van Galenbuurt,2.5
2013,wijken,EL,Geuzenbuurt,2.4
2013,wijken,EM,Hoofdweg e.o.,3
2013,wijken,EN,Chassébuurt,4.1
2013,wijken,EP,Bellamybuurt,2.1
2013,wijken,EQ,Da Costabuurt,2
2013,wijken,ER,Westindische Buurt,2.2
2013,wijken,ES,Van Lennepbuurt,3.1
2013,wijken,ET,Overtoomse Sluis,2.2
2013,wijken,EU,Helmersbuurt,2.8
2013,wijken,EV,Vondelparkbuurt,3.4
2013,wijken,FA,Sloterdijk Nieuw-West,0
2013,wijken,FB,Geuzenveld,5.8
2013,wijken,FC,Slotermeer-West,6.3
2013,wijken,FD,Slotermeer-Noordoost,5.2
2013,wijken,FE,Slotermeer-Zuidoost,4.3
2013,wijken,FF,Lutkemeer/Ookmeer,6.1
2013,wijken,FG,De Aker,7.8
2013,wijken,FH,De Punt,4.7
2013,wijken,FJ,Osdorp-Midden,5.7
2013,wijken,FK,Osdorp-Oost,4.5
2013,wijken,FL,Slotervaart-Noord,6.4
2013,wijken,FM,Overtoomse Veld,6.8
2013,wijken,FN,Slotervaart-Zuid,4.9
2013,wijken,FP,Westlandgracht,3
2013,wijken,FQ,Sloten/Nieuw-Sloten,7.3
2013,wijken,KA,Hoofddorppleinbuurt,2.4
2013,wijken,KB,Schinkelbuurt,2.3
2013,wijken,KC,Willemspark,4.4
2013,wijken,KD,Museumkwartier,3.6
2013,wijken,KE,Oude Pijp,2
2013,wijken,KF,Nieuwe Pijp,1.9
2013,wijken,KG,Zuid Pijp,4.2
2013,wijken,KH,Stadionbuurt,3
2013,wijken,KJ,Apollobuurt,4.5
2013,wijken,KK,Scheldebuurt,2.7
2013,wijken,KL,IJselbuurt,2.9
2013,wijken,KM,Rijnbuurt,2.5
2013,wijken,KN,Prinses Irenebuurt e.o.,3.5
2013,wijken,KP,Zuidas,1.3
2013,wijken,KQ,Buitenveldert-West,3.4
2013,wijken,KR,Buitenveldert-Oost,2.6
2013,wijken,MA,Oostelijk Havengebied,5.2
2013,wijken,MB,Weesperzijde,2.6
2013,wijken,MC,Oosterparkbuurt,3.5
2013,wijken,MD,Transvaalbuurt,4.9
2013,wijken,ME,Dapperbuurt,4.6
2013,wijken,MF,Indische Buurt-West,3.5
2013,wijken,MG,Indische Buurt-Oost,4.7
2013,wijken,MH,Zeeburgereiland/Bovendiep,1.3
2013,wijken,MJ,IJburg-West,5.5
2013,wijken,MK,IJburg-Oost,
2013,wijken,ML,IJburg-Zuid,5
2013,wijken,MM,Frankendael,3.3
2013,wijken,MN,Middenmeer,4.8
2013,wijken,MP,Betondorp,3
2013,wijken,MQ,Omval/Overamstel,1.1
2013,wijken,NA,Oostzanerwerf,6.7
2013,wijken,NB,Noordelijke IJ-oevers-West,1.9
2013,wijken,NC,Tuindorp Oostzaan,4.9
2013,wijken,ND,Kadoelen,5.3
2013,wijken,NE,Banne Buiksloot,6.6
2013,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,5.3
2013,wijken,NG,Elzenhagen,6
2013,wijken,NH,Buikslotermeer,4.9
2013,wijken,NJ,Waterlandpleinbuurt,7.1
2013,wijken,NK,Volewijck,4.3
2013,wijken,NL,IJplein/Vogelbuurt,4.8
2013,wijken,NM,Tuindorp Buiksloot,4.5
2013,wijken,NN,Tuindorp Nieuwendam,4.5
2013,wijken,NP,Noordelijke IJ-oevers-Oost,1.9
2013,wijken,NQ,Waterland,5.9
2013,wijken,SA,Driemond,6.7
2013,wijken,TA,Amstel III/Bullewijk,32.2
2013,wijken,TB,Venserpolder,4.1
2013,wijken,TC,Amsterdamse Poort e.o.,5.7
2013,wijken,TD,H-buurt,6.7
2013,wijken,TE,Ganzenhoef e.o.,6.7
2013,wijken,TF,Geerdinkhof/Kantershof,4.6
2013,wijken,TG,Bijlmermuseum,6.6
2013,wijken,TH,K-buurt,6.6
2013,wijken,TJ,Holendrecht,7.1
2013,wijken,TK,Nellestein,2.7
2013,wijken,TL,Reigersbos,5
2013,wijken,TM,Gein,5.7
2014,wijken,AA,Haarlemmerbuurt,2.9
2014,wijken,AB,Jordaan,2.3
2014,wijken,AC,Grachtengordel-West,2.5
2014,wijken,AD,Burgwallen-Nieuwe Zijde,1.1
2014,wijken,AE,Burgwallen-Oude Zijde,1.4
2014,wijken,AF,Nieuwmarkt/Lastage,2.8
2014,wijken,AG,Grachtengordel-Zuid,2.4
2014,wijken,AH,De Weteringschans,1.9
2014,wijken,AJ,Weesperbuurt/Plantage,2.2
2014,wijken,AK,Oostelijke Eilanden/Kadijken,3.5
2014,wijken,BA,Havens-West,1.4
2014,wijken,BB,Coenhaven/Minervahaven,0
2014,wijken,EA,Sloterdijk-West,3.6
2014,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,3.5
2014,wijken,EC,Houthavens,0.8
2014,wijken,ED,De Kolenkit,5.7
2014,wijken,EE,Landlust,3.8
2014,wijken,EF,Erasmuspark,2.9
2014,wijken,EG,Centrale Markt,7.5
2014,wijken,EH,Staatsliedenbuurt,3.3
2014,wijken,EJ,Frederik Hendrikbuurt,2.4
2014,wijken,EK,Van Galenbuurt,2.6
2014,wijken,EL,Geuzenbuurt,2.6
2014,wijken,EM,Hoofdweg e.o.,3.1
2014,wijken,EN,Chassébuurt,4.1
2014,wijken,EP,Bellamybuurt,2.1
2014,wijken,EQ,Da Costabuurt,2.1
2014,wijken,ER,Westindische Buurt,2.1
2014,wijken,ES,Van Lennepbuurt,2.8
2014,wijken,ET,Overtoomse Sluis,2.4
2014,wijken,EU,Helmersbuurt,2.7
2014,wijken,EV,Vondelparkbuurt,3.4
2014,wijken,FA,Sloterdijk Nieuw-West,0
2014,wijken,FB,Geuzenveld,6
2014,wijken,FC,Slotermeer-West,6.8
2014,wijken,FD,Slotermeer-Noordoost,5.3
2014,wijken,FE,Slotermeer-Zuidoost,4.5
2014,wijken,FF,Lutkemeer/Ookmeer,5.9
2014,wijken,FG,De Aker,8
2014,wijken,FH,De Punt,5.2
2014,wijken,FJ,Osdorp-Midden,5.3
2014,wijken,FK,Osdorp-Oost,4.6
2014,wijken,FL,Slotervaart-Noord,6.5
2014,wijken,FM,Overtoomse Veld,6.7
2014,wijken,FN,Slotervaart-Zuid,4.8
2014,wijken,FP,Westlandgracht,2.8
2014,wijken,FQ,Sloten/Nieuw-Sloten,7.1
2014,wijken,KA,Hoofddorppleinbuurt,2.5
2014,wijken,KB,Schinkelbuurt,2.4
2014,wijken,KC,Willemspark,4.8
2014,wijken,KD,Museumkwartier,3.8
2014,wijken,KE,Oude Pijp,2
2014,wijken,KF,Nieuwe Pijp,1.9
2014,wijken,KG,Zuid Pijp,4.2
2014,wijken,KH,Stadionbuurt,3.3
2014,wijken,KJ,Apollobuurt,4.8
2014,wijken,KK,Scheldebuurt,2.8
2014,wijken,KL,IJselbuurt,3
2014,wijken,KM,Rijnbuurt,2.6
2014,wijken,KN,Prinses Irenebuurt e.o.,3.4
2014,wijken,KP,Zuidas,1.4
2014,wijken,KQ,Buitenveldert-West,3.4
2014,wijken,KR,Buitenveldert-Oost,2.8
2014,wijken,MA,Oostelijk Havengebied,5.4
2014,wijken,MB,Weesperzijde,2.6
2014,wijken,MC,Oosterparkbuurt,3.3
2014,wijken,MD,Transvaalbuurt,4.8
2014,wijken,ME,Dapperbuurt,4.5
2014,wijken,MF,Indische Buurt-West,3.9
2014,wijken,MG,Indische Buurt-Oost,4.8
2014,wijken,MH,Zeeburgereiland/Bovendiep,1.4
2014,wijken,MJ,IJburg-West,6.2
2014,wijken,MK,IJburg-Oost,
2014,wijken,ML,IJburg-Zuid,5.4
2014,wijken,MM,Frankendael,3.3
2014,wijken,MN,Middenmeer,4.6
2014,wijken,MP,Betondorp,3.2
2014,wijken,MQ,Omval/Overamstel,1
2014,wijken,NA,Oostzanerwerf,6.2
2014,wijken,NB,Noordelijke IJ-oevers-West,1.6
2014,wijken,NC,Tuindorp Oostzaan,4.7
2014,wijken,ND,Kadoelen,5.4
2014,wijken,NE,Banne Buiksloot,6.6
2014,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,6.1
2014,wijken,NG,Elzenhagen,6.2
2014,wijken,NH,Buikslotermeer,4.9
2014,wijken,NJ,Waterlandpleinbuurt,7.5
2014,wijken,NK,Volewijck,4.4
2014,wijken,NL,IJplein/Vogelbuurt,4.7
2014,wijken,NM,Tuindorp Buiksloot,4.7
2014,wijken,NN,Tuindorp Nieuwendam,4.8
2014,wijken,NP,Noordelijke IJ-oevers-Oost,0.9
2014,wijken,NQ,Waterland,6.3
2014,wijken,SA,Driemond,6.3
2014,wijken,TA,Amstel III/Bullewijk,25.5
2014,wijken,TB,Venserpolder,4.3
2014,wijken,TC,Amsterdamse Poort e.o.,5.6
2014,wijken,TD,H-buurt,6.9
2014,wijken,TE,Ganzenhoef e.o.,6.4
2014,wijken,TF,Geerdinkhof/Kantershof,4.6
2014,wijken,TG,Bijlmermuseum,6.9
2014,wijken,TH,K-buurt,6.9
2014,wijken,TJ,Holendrecht,7.4
2014,wijken,TK,Nellestein,2.5
2014,wijken,TL,Reigersbos,5
2014,wijken,TM,Gein,5.8
2015,wijken,AA,Haarlemmerbuurt,3.1
2015,wijken,AB,Jordaan,2.4
2015,wijken,AC,Grachtengordel-West,2.8
2015,wijken,AD,Burgwallen-Nieuwe Zijde,1.3
2015,wijken,AE,Burgwallen-Oude Zijde,1.2
2015,wijken,AF,Nieuwmarkt/Lastage,2.8
2015,wijken,AG,Grachtengordel-Zuid,2.6
2015,wijken,AH,De Weteringschans,2.2
2015,wijken,AJ,Weesperbuurt/Plantage,2.3
2015,wijken,AK,Oostelijke Eilanden/Kadijken,3.4
2015,wijken,BA,Havens-West,1.1
2015,wijken,BB,Coenhaven/Minervahaven,0
2015,wijken,EA,Sloterdijk-West,1.4
2015,wijken,EB,Spaarndammerbuurt/Zeeheldenbuurt,3.3
2015,wijken,EC,Houthavens,1.1
2015,wijken,ED,De Kolenkit,5.7
2015,wijken,EE,Landlust,4
2015,wijken,EF,Erasmuspark,2.8
2015,wijken,EG,Centrale Markt,7.5
2015,wijken,EH,Staatsliedenbuurt,3.4
2015,wijken,EJ,Frederik Hendrikbuurt,2.4
2015,wijken,EK,Van Galenbuurt,2.8
2015,wijken,EL,Geuzenbuurt,2.5
2015,wijken,EM,Hoofdweg e.o.,2.9
2015,wijken,EN,Chassébuurt,4.3
2015,wijken,EP,Bellamybuurt,2.2
2015,wijken,EQ,Da Costabuurt,2.3
2015,wijken,ER,Westindische Buurt,2
2015,wijken,ES,Van Lennepbuurt,2.8
2015,wijken,ET,Overtoomse Sluis,2.4
2015,wijken,EU,Helmersbuurt,3
2015,wijken,EV,Vondelparkbuurt,4.1
2015,wijken,FA,Sloterdijk Nieuw-West,1
2015,wijken,FB,Geuzenveld,6.1
2015,wijken,FC,Slotermeer-West,6.4
2015,wijken,FD,Slotermeer-Noordoost,5.4
2015,wijken,FE,Slotermeer-Zuidoost,4.3
2015,wijken,FF,Lutkemeer/Ookmeer,5.7
2015,wijken,FG,De Aker,7.8
2015,wijken,FH,De Punt,5
2015,wijken,FJ,Osdorp-Midden,5.3
2015,wijken,FK,Osdorp-Oost,4.6
2015,wijken,FL,Slotervaart-Noord,6.7
2015,wijken,FM,Overtoomse Veld,6.2
2015,wijken,FN,Slotervaart-Zuid,4.8
2015,wijken,FP,Westlandgracht,3
2015,wijken,FQ,Sloten/Nieuw-Sloten,6.8
2015,wijken,KA,Hoofddorppleinbuurt,2.5
2015,wijken,KB,Schinkelbuurt,2.3
2015,wijken,KC,Willemspark,5.1
2015,wijken,KD,Museumkwartier,4.3
2015,wijken,KE,Oude Pijp,2
2015,wijken,KF,Nieuwe Pijp,2
2015,wijken,KG,Zuid Pijp,4.2
2015,wijken,KH,Stadionbuurt,3.2
2015,wijken,KJ,Apollobuurt,5.2
2015,wijken,KK,Scheldebuurt,2.9
2015,wijken,KL,IJselbuurt,3.1
2015,wijken,KM,Rijnbuurt,2.7
2015,wijken,KN,Prinses Irenebuurt e.o.,4.1
2015,wijken,KP,Zuidas,1.8
2015,wijken,KQ,Buitenveldert-West,3.6
2015,wijken,KR,Buitenveldert-Oost,2.9
2015,wijken,MA,Oostelijk Havengebied,5.6
2015,wijken,MB,Weesperzijde,2.6
2015,wijken,MC,Oosterparkbuurt,3.4
2015,wijken,MD,Transvaalbuurt,4.7
2015,wijken,ME,Dapperbuurt,4.3
2015,wijken,MF,Indische Buurt-West,3.9
2015,wijken,MG,Indische Buurt-Oost,4.9
2015,wijken,MH,Zeeburgereiland/Bovendiep,1.5
2015,wijken,MJ,IJburg-West,6.8
2015,wijken,MK,IJburg-Oost,
2015,wijken,ML,IJburg-Zuid,5.7
2015,wijken,MM,Frankendael,3.3
2015,wijken,MN,Middenmeer,4.5
2015,wijken,MP,Betondorp,3.6
2015,wijken,MQ,Omval/Overamstel,1.3
2015,wijken,NA,Oostzanerwerf,6
2015,wijken,NB,Noordelijke IJ-oevers-West,1.8
2015,wijken,NC,Tuindorp Oostzaan,4.9
2015,wijken,ND,Kadoelen,5
2015,wijken,NE,Banne Buiksloot,6.7
2015,wijken,NF,Nieuwendammerdijk/Buiksloterdijk,6.5
2015,wijken,NG,Elzenhagen,5.7
2015,wijken,NH,Buikslotermeer,5.1
2015,wijken,NJ,Waterlandpleinbuurt,7.5
2015,wijken,NK,Volewijck,4.6
2015,wijken,NL,IJplein/Vogelbuurt,4.9
2015,wijken,NM,Tuindorp Buiksloot,5
2015,wijken,NN,Tuindorp Nieuwendam,4.7
2015,wijken,NP,Noordelijke IJ-oevers-Oost,1.4
2015,wijken,NQ,Waterland,6.6
2015,wijken,SA,Driemond,6.6
2015,wijken,TA,Amstel III/Bullewijk,18.2
2015,wijken,TB,Venserpolder,4.3
2015,wijken,TC,Amsterdamse Poort e.o.,5.7
2015,wijken,TD,H-buurt,7.1
2015,wijken,TE,Ganzenhoef e.o.,6.4
2015,wijken,TF,Geerdinkhof/Kantershof,4.6
2015,wijken,TG,Bijlmermuseum,6.9
2015,wijken,TH,K-buurt,7
2015,wijken,TJ,Holendrecht,7.4
2015,wijken,TK,Nellestein,2.5
